user_id,engagement_rate,conversion_rate,is_post_launch
277,0.373118424111403,0.2896183268089391,False
278,0.27623970274430093,0.04604205197995507,False
279,0.10540158867304045,0.11672429286535252,False
280,0.4396860580811415,0.22660017659660897,False
281,0.457180370028021,0.1140920747412659,False
282,0.26622203289501234,0.29620237421118123,False
283,0.46857622941803856,0.07944041966196637,False
284,0.441590731465387,0.00552120099677854,False
285,0.4793325411532832,0.14119787180119672,False
286,0.07214205324809238,0.3144157899901818,False
287,0.4477605711978471,0.2409097044427581,False
288,0.3254070037197318,0.2171827415817689,False
289,0.35137511426512436,0.029716000732085152,False
290,0.16183454842151165,0.2167978647178596,False
291,0.47545834436886003,0.41595954433399096,False
292,0.23993370321179938,0.041028888665075675,False
293,0.10192521723140548,0.023449552714547878,False
294,0.7747687340222991,0.06492314779418522,False
295,0.4601146884181268,0.1770698190318973,False
296,0.19427938246978144,0.31553697463428343,False
297,0.3258558540854741,0.06425122727409287,False
298,0.42206181047501434,0.45162396161729373,False
299,0.14376253066064945,0.4074125142993341,False
300,0.4344580354751162,0.20085871049607465,False
301,0.4193951830780768,0.07719701116144653,False
302,0.3117454788035607,0.005853318980163256,False
303,0.7087016948297042,0.020411071719491348,False
304,0.14887085082767046,0.189103126550418,False
305,0.06732510867259588,0.09079496595462389,False
306,0.5105062328242443,0.08684671027739055,False
307,0.11422599079878094,0.14233263671399965,False
308,0.17353500393826582,0.14846516561373893,False
309,0.4923094143687606,0.02968798739643771,False
310,0.13937461421168326,0.16629591708632724,False
311,0.21392284400014358,0.27122908930524325,False
312,0.20220173964781224,0.045779947732008594,False
313,0.5264213360140758,0.07872325249396508,False
314,0.25302912519855514,0.039811227334221454,False
315,0.35033425334483015,0.10508542899215324,False
316,0.46772313850275243,0.11004027560256496,False
317,0.3570014440551447,0.07758958100531396,False
318,0.24012737103731285,0.14051027095061727,False
319,0.3184318669615276,0.2164121284607263,False
320,0.3365105792366286,0.08989120988915605,False
321,0.36986819269950205,0.09316254716049842,False
322,0.43479731159720986,0.0958136886605997,False
323,0.46276161707624075,0.2997812989672549,False
324,0.1974109338279862,0.05986293458731864,False
325,0.4077345554555789,0.2554936640214781,False
326,0.6510774208736654,0.09294604855205153,False
327,0.048103751542508635,0.0380477364479028,False
328,0.23375111383204838,0.12849496770119145,False
329,0.5066243937684779,0.28633336439321044,False
330,0.15264076223625558,0.1529714847209079,False
331,0.2764202927821912,0.2032501123377217,False
332,0.18480749181094366,0.09949985256318036,False
333,0.4738729175602321,0.019291438049101738,False
334,0.3464297557495538,0.2574850618059689,False
335,0.4729826795101922,0.013355755379843251,False
336,0.4376247691356901,0.09466638150293731,False
337,0.3083745660374725,0.3690590041358748,False
338,0.30239374164903965,0.09017936130296389,False
339,0.2512961036931634,0.2555325665123116,False
340,0.3701975652971493,0.02933000034438068,False
341,0.3497844682602417,0.24422935214225858,False
342,0.34305747614682625,0.1993631695660231,False
343,0.6592857477241006,0.10996075513603377,False
344,0.33040608595500703,0.034547946919285887,False
345,0.21943679205353758,0.42950341416060606,False
346,0.12447377038116421,0.08326838373255159,False
347,0.5855263994780098,0.1251713910890141,False
348,0.4673344391326135,0.10351582385646244,False
349,0.20768547290001113,0.14075359385254033,False
350,0.22210876307957797,0.0902880552226263,False
351,0.2454452572685113,0.0013726168594238764,False
352,0.6057806511146944,0.06792115889902417,False
353,0.2938071335188269,0.05760483430111828,False
354,0.46042402578081826,0.26446445536219215,False
355,0.2164388455924272,0.22601701689676076,False
356,0.20923635478090447,0.05572844149500688,False
357,0.4535314124322754,0.05571325881068083,False
358,0.45434773307508064,0.1949641262309356,False
359,0.18999680826283885,0.14743007968295904,False
360,0.27423004113300903,0.16328530890961537,False
361,0.3027156958714417,0.11965579442841505,False
362,0.506082344903126,0.025660409734501805,False
363,0.2860273640016388,0.11844429736804626,False
364,0.3690245575961951,0.08455133244495884,False
365,0.16688905650137867,0.17671340931802942,False
366,0.471609720258628,0.23420535052227018,False
367,0.15922972572566163,0.1173152930434458,False
368,0.14347382578126092,0.10405734165870957,False
369,0.3384532991187337,0.21044879414221457,False
370,0.3960382998684988,0.19914548631570955,False
371,0.5977080217898357,0.10791704575622413,False
372,0.5388149680999095,0.26070588240843867,False
373,0.5400669157333423,0.37095876548094253,False
374,0.15847085291794089,0.19746408832280596,False
375,0.14985358149559397,0.2126687654470907,False
376,0.44406171644868625,0.20390200946924034,False
377,0.3466551298432734,0.22295606865912898,False
378,0.19054039648142443,0.15912530468983466,False
379,0.17841493834095706,0.08076986258812063,False
380,0.39053314074255174,0.10577362415422971,False
381,0.19074500760966015,0.1819176161769447,False
382,0.3502205504529759,0.10299303593626025,False
383,0.04823254217875534,0.1981554879254489,False
384,0.19953809769942019,0.09900801496396806,False
385,0.4673923910852003,0.23512054904116916,False
386,0.5057539642986683,0.12689580175353715,False
387,0.47561666408581127,0.26669225985443246,False
388,0.1982342040798433,0.00814010902671305,False
389,0.36189410014189266,0.038803020767205314,False
390,0.18130616608394018,0.10207647881062648,False
391,0.11176210274674603,0.1565835259137976,False
392,0.264211595429097,0.1335169198655704,False
393,0.22852890506869603,0.03118214380960929,False
394,0.11600105521053808,0.4984289818936477,False
395,0.4012797773321708,0.1833809144599579,False
396,0.1511655139041248,0.07325416954256987,False
397,0.34084023007906117,0.1609353608482694,False
398,0.2587060305501927,0.16433241013867564,False
399,0.3123900449216864,0.15614883949522948,False
400,0.584506216688577,0.24053497688019898,False
401,0.2445911873801871,0.37355332171843425,False
402,0.3145094593605909,0.10182606255257287,False
403,0.09918641775354986,0.020524112947783776,False
404,0.2331584765737486,0.12818740325245845,False
405,0.4016719109214877,0.08998673100079663,False
406,0.53154198328113,0.033872086031481015,False
407,0.4239532813883661,0.29955071910006675,False
408,0.4205643682922869,0.08868778199998081,False
409,0.16784148868076088,0.33120595153910404,False
410,0.606181372169053,0.04272472340772158,False
411,0.33535626920502726,0.14783778304311307,False
412,0.08707927806298033,0.16627257769355017,False
413,0.2913285525975522,0.05278402982295024,False
414,0.4204146330860051,0.24501570451617286,False
415,0.1493759574446045,0.12910197943895382,False
416,0.14503636585812926,0.038048591585616756,False
417,0.4710202894301736,0.054686941438982686,False
418,0.3716756132164259,0.19831364117840078,False
419,0.3545090975846941,0.06995286999829788,False
420,0.4276078731898678,0.04890295233031022,False
421,0.29215740601196427,0.051729770704571326,False
422,0.25285724766637785,0.12852456396504575,False
423,0.5134267405017695,0.013564510444186616,False
424,0.12421756058639745,0.09845991387906376,False
425,0.15580415932599584,0.1011934102811866,False
426,0.37656964141351423,0.055305307228838224,False
427,0.545945048622293,0.2676210472886666,False
428,0.16760665766377228,0.007302338156371105,False
429,0.6228951008644583,0.07627557864788731,False
430,0.2827273514675069,0.25584954602225246,False
431,0.38217489210838457,0.14637913467505653,False
432,0.1931128484182789,0.16307094840348146,False
433,0.10964197786563519,0.11207045886236756,False
434,0.2927329375730958,0.16558306347704094,False
435,0.36186657764891456,0.062275531000796885,False
436,0.36912108402870125,0.07384872626221392,False
437,0.44019848151834057,0.0588012566105884,False
438,0.2513434644887206,0.16439226181088787,False
439,0.11534310449790003,0.12916181804858864,False
440,0.6704168079458506,0.1476855739885415,False
441,0.33749442794732537,0.08597071711832649,False
442,0.21932291678483073,0.24892340680994474,False
443,0.26774785895376074,0.1938459877562941,False
444,0.38290676166088367,0.13766542044132152,False
445,0.2328170448595479,0.008837778595759212,False
446,0.194156013634446,0.09508867805719627,False
447,0.3863813234802273,0.11899933680685025,False
448,0.25301885487097836,0.14862831862141077,False
449,0.4063780630899399,0.15044818086635794,False
450,0.14313468617775538,0.07234233610693744,False
451,0.3439621628043377,0.0896214986769585,False
452,0.20412570491729998,0.08620922683108426,False
453,0.5510709630875729,0.2561714347794245,False
454,0.16376055849305296,0.09476265160307809,False
455,0.15748721894809836,0.05582231526884659,False
456,0.20759047244828321,0.2919667071723515,False
457,0.2676015015300033,0.27066413473766965,False
458,0.49170127053158547,0.14035648536753487,False
459,0.2202008458733083,0.08773213395298397,False
460,0.1855234960408732,0.13455958654709368,False
461,0.36187412189522483,0.2843755648649861,False
462,0.5938224684197345,0.26148278616192255,False
463,0.5805610937068656,0.1495014317946128,False
464,0.22985901561169536,0.04208585245708975,False
465,0.15370212947968787,0.2392212053950563,False
466,0.6428834429534834,0.20941738336238133,False
467,0.29913559845680227,0.1811158192985764,False
468,0.3062431170189207,0.16376713713650723,False
469,0.47269920856587605,0.05250775740959823,False
470,0.2388888220667455,0.012460405272306978,False
471,0.13584426129588836,0.12559518220447521,False
472,0.6379507375885165,0.07814857919649143,False
473,0.20353275174067273,0.04623063921093106,False
474,0.3021551272438832,0.21600042439125278,False
475,0.2766931290228847,0.06848086245049606,False
476,0.4171634182320157,0.05488700451662572,False
477,0.22255005316249374,0.10043888166959655,False
478,0.37160043833197426,0.29784179993965704,False
479,0.25811025386100583,0.07139338576030291,False
480,0.13046169827459358,0.0927686598729152,False
481,0.059340241889142636,0.02356434350278984,False
482,0.16004731459049745,0.11345843019189886,False
483,0.3742283725793338,0.1679997898807091,False
484,0.4857657496768158,0.13320650145387716,False
485,0.47902738765292785,0.22321374129122876,False
486,0.44316654988334064,0.1810858828862815,False
487,0.14687254351056767,0.35053988820634097,False
488,0.8424458458586906,0.03225620945283039,False
489,0.3488855433396682,0.094460592910723,False
490,0.12732253030134766,0.023942774150357764,False
491,0.7215246221141322,0.20593655965127758,False
492,0.08179495818904967,0.05213540077444565,False
493,0.06650420267172491,0.11324085097162284,False
494,0.28400246589346134,0.3663994604048486,False
495,0.1455012476659461,0.08773174825467903,False
496,0.32442135772201375,0.2045330827662452,False
497,0.5667484530457956,0.19419938080772617,False
498,0.5228101541854091,0.27266501310816765,False
499,0.17963103787744378,0.10914045514058407,False
500,0.5564561391202364,0.050755545537608936,False
501,0.4254292230454694,0.15991800097793746,False
502,0.3829224699058986,0.008369344762754562,False
503,0.11883152841718708,0.12684871215090118,False
504,0.5199838034208204,0.2365689034004471,False
505,0.5062009298058545,0.016012166609231913,False
506,0.4491390601636128,0.019941360580108307,False
507,0.5487217570727085,0.02925533512747726,False
508,0.47407217397175566,0.040563886242587256,False
509,0.4868968140716747,0.039294163425765014,False
510,0.6125448264791119,0.10095952607341438,False
511,0.37642351996777523,0.24785427875450614,False
512,0.2588256599087575,0.083019949465851,False
513,0.5484509302186802,0.18164772287893982,False
514,0.32614363378103123,0.09559492540174813,False
515,0.3373217024978636,0.015661809440618988,False
516,0.4113198536221745,0.09121917139014828,False
517,0.3261166442049061,0.13840197191092474,False
518,0.30099153478908763,0.062439283393964845,False
519,0.2860129830210735,0.0292654541027238,False
520,0.16679399379660384,0.08601445470185877,False
521,0.15826639135498133,0.11708076357186999,False
522,0.13291893787500106,0.30172160504168055,False
523,0.4354651660389233,0.0910017509953782,False
524,0.3486652483694126,0.014558468862152401,False
525,0.31219899115037625,0.08061688165829388,False
526,0.2849890869506523,0.2236076764495619,False
527,0.6988713126823114,0.16841112821576235,False
528,0.2953875378716972,0.13287563815292378,False
529,0.17611993871970516,0.011100597545947393,False
530,0.48755421301437046,0.2720823877050428,False
531,0.37426556420020274,0.0025740005215514517,False
532,0.2976591957483706,0.18197084672413988,False
533,0.23914672643064286,0.04319482221466867,False
534,0.5016116550165702,0.06696913873010372,False
535,0.19622889253416018,0.11605783507345097,False
536,0.2746679565553215,0.2987536134573906,False
537,0.4548816057940033,0.08856927280739371,False
538,0.26603696995434994,0.15318601531553727,False
539,0.42344284728569387,0.13307064736567553,False
540,0.09775338076592746,0.04263166539945229,False
541,0.09699561339031118,0.18374316570341692,False
542,0.28248799461220553,0.07106859087907778,False
543,0.3813198595148225,0.10337984395190342,False
544,0.3389510727464724,0.19991870543538412,False
545,0.07714884208423022,0.08325725327713092,False
546,0.3341211075069564,0.046292106546622525,False
547,0.24168492748049308,0.04173267272462675,False
548,0.06657465286927072,0.41685666615618516,False
549,0.32112459643784114,0.14854260053585436,False
550,0.42385372609716104,0.008075954926638236,False
551,0.41536970000891815,0.22284753285125106,False
552,0.40370006220454835,0.12034615667954966,False
553,0.3205118824742358,0.1769902351226717,False
554,0.6810479391344108,0.022126534072615438,False
555,0.08427380974806363,0.014381880932670624,False
556,0.26779543084674823,0.35913961928419774,False
557,0.1599587745751715,0.017970357793237923,False
558,0.28073382122947294,0.17002665053451785,False
559,0.23276449517479716,0.027142428546927635,False
560,0.4980461231174485,0.06396372763568965,False
561,0.22895048689119862,0.26921797670872283,False
562,0.2703270152092015,0.13313134146104744,False
563,0.21772567517744013,0.18412316842001716,False
564,0.15552635789638808,0.04190794546611552,False
565,0.11361916707745683,0.18236324172068005,False
566,0.6778560212055003,0.08454168430089992,False
567,0.1266093508293119,0.08829619048237058,False
568,0.2968968040624114,0.03432550766552355,False
569,0.13359514258142483,0.16100385711552215,False
570,0.12461782938994352,0.13645602329978862,False
571,0.43014771470893404,0.001873195042407999,False
572,0.4098741474127605,0.09851430391062146,False
573,0.09050715633016247,0.0816066529845683,False
574,0.5907256575121935,0.04767016748878735,False
575,0.14520263846404488,0.014454752890970693,False
576,0.29249530261774787,0.1620225539572673,False
577,0.23020268865902246,0.10852896800628088,False
578,0.09815295503256383,0.26191516841712215,False
579,0.11305782295640593,0.23590752914204885,False
580,0.2817132751205583,0.02775956729970202,False
581,0.1202759593791503,0.2554538747773849,False
582,0.42866045688521576,0.22594526972402754,False
583,0.6500652400335215,0.02294960507084619,False
584,0.17534768084629024,0.04377413713270681,False
585,0.27276421875025103,0.19544361017326203,False
586,0.7403718680125335,0.37436074036635264,False
587,0.5061801223106713,0.15931677380772544,False
588,0.08047386489247134,0.058687959827359214,False
589,0.1794036735848555,0.03468454035503352,False
590,0.16116683244004718,0.040566856225892504,False
591,0.2392020498670621,0.24369331817957307,False
592,0.4150108304045583,0.2813852370973263,False
593,0.341499531577108,0.22974559746936296,False
594,0.22391319603791696,0.1536376943999918,False
595,0.4112969964120216,0.052522604123440994,False
596,0.05005256267305541,0.11441833766032959,False
597,0.6080069815397803,0.08177609344058434,False
598,0.1513419581554826,0.08777393871734945,False
599,0.6077596362271606,0.07588625079854118,False
600,0.11697077334905606,0.03049690400886315,False
601,0.16836617258110703,0.4333916147484292,False
602,0.3879256403695794,0.12713857216508104,False
603,0.23351999652511915,0.07714388558075902,False
604,0.1617932809082795,0.20972642192996635,False
605,0.2086494690347515,0.1651482138082274,False
606,0.1886488112027427,0.1239620319711729,False
607,0.37467325358014847,0.08453904580942073,False
608,0.237939700546726,0.016290843798405695,False
609,0.4174418102118288,0.14628357573574205,False
610,0.5150120106841225,0.06792128087706904,False
611,0.34703836099300206,0.0918124295174671,False
612,0.20858248430990692,0.23170002317624439,False
613,0.2984721540735844,0.15597607704498753,False
614,0.17267717375329425,0.10676427401163482,False
615,0.5248315382882712,0.20735277332787205,False
616,0.7556782915830671,0.1113689146868232,False
617,0.5911758684339237,0.17918523635980052,False
618,0.4427543181689962,0.2024935031513153,False
619,0.5909914789422932,0.23193209588000466,False
620,0.3307755245296383,0.22717925367295538,False
621,0.19753113716805948,0.08758185127229108,False
622,0.4582869448441408,0.17487813243098208,False
623,0.36252198782045375,0.029288510075884927,False
624,0.4608502017662725,0.045840563003583565,False
625,0.32955779236695604,0.05866159305272051,False
626,0.16961787834890793,0.18736072024680675,False
627,0.11551314171649607,0.061730285090231554,False
628,0.088221972732694,0.3320791559351524,False
629,0.31625963273185376,0.07493603763252471,False
630,0.05877485661075611,0.08769071645007057,False
631,0.37080377120317554,0.010190824188828006,False
632,0.16267897533868297,0.1817704574107332,False
633,0.34175339876267263,0.054282681805839214,False
634,0.689101917747167,0.03141754925403011,False
635,0.5693848251907014,0.16561862733789467,False
